text,label
cheap restaurant west part of town,inform
kish,null
what type of food does the missing sock ser,request
is there one that serves creative,inform
is their anything else,reqalts
okay and they serve portuguese food correct,affirm
excellent and what is the price range of that venue,request
im looking for a restaurant that serves mediterranean food,inform
i want an expensive irish restaurant,inform
is there an expensive restaurant that serves korean food,inform
a moderately priced restaurant in the west part of town,inform
south part of town italian food,inform
i want to find a restaurant in the north part of town,inform
im looking for food in the south part of town,inform
how about portuguese food,reqalts
thats all,null
what is the phone number an post code,request
kay can i get their phone number please,request
and post code,request
um british,inform
no i want american food,negate
okay how about the address,request
im looking for indian,inform
uh center,inform
is there a chinese,confirm
can i have the address of the last one,request
polynesian food in the south part of town,inform
and what area,request
okay um thatll do it thank you and goodbye,thankyou
okay thank you and good bye,bye
um a cheap restaurant in the west part of town,inform
im looking for a moderately priced restaurant that serves bistro,inform
do you have a place that serves turkish food,inform
expe,null
chiquito,inform
how about any price range,reqalts
does it serve cuban food,confirm
a restaurant in the center of town serving carraibean food,inform
im looking for a,inform
yea,affirm
uh it does i dont care,inform
in the cheap price range,request
im looking for a moderately priced restaurant in the west part of town,inform
a restaurant with afghan food,inform
uh thank you good bye,thankyou
im looking for a restaurant that serves tuscan food,inform
im looking for an expensive restaurant and it should serve malaysian food,inform
type of food served,request
i am looking for a restaurant in the center that serves korean food,inform
im looking for thai,inform
italian restaurant,inform
any type of area,inform
im looking for a restaurant in the south part of town serving korean food,inform
thai,inform
hi im looking for a restaurant in the west part of town,hello
catalanian,inform
okay and the phone number please,request
good bye thank you good bye,bye
oh good whats the address,request
please let me have the address,request
im looking for an expensive restaurant that serves signaporean food,inform
is that portuguese,confirm
restaurant north part of town fast food,inform
may i get the phone number and post code,request
no spanish food,negate
could i get their phone number please,request
id like a restaurant in any area,inform
no new selection,negate
uh huh,affirm
how about oriental type of food,reqalts
are their any other restaurants that serve turkish food,inform
okay and can i get their address,request
yes that serves chinese food,affirm
yes id like to find a cheap,affirm
im looking for a moderately priced labonese restaruant,inform
expensive fish restaurant,inform
looking for an expensive restaurant in the east of town,inform
either one,inform
um i dont care about the price,inform
can you repeat the phone number and address please,request
west part of town moderately priced,inform
can i have the address phone number and,request
im looking for a moderately priced restaurant that serves traditional food,inform
restaurant in central,inform
oh my god,null
im looking for korean food in any price range,inform
im looking for a restaurant in any area that serves japanese,inform
i would like to find a restaurant in the north part of town that serves kosher food,inform
and what kind of food does it serve,request
i want to find an expensive restaurant in the south part of town,inform
may i have the phone number please,request
how about unintelligible,null
how about a restaurant that serves thai food,reqalts
no vietnamese food,negate
im looking for an expensive restaurant in the east part of town,inform
moderately priced north part of town,inform
can i get an address phone number and post code,request
uh looking for a restaurant in any area and that needs to serve,inform
can you give me the address,request
find cheap restaurant,inform
i want to find a cheap,inform
can i get the address and post code,request
im looking for a cheap restaurant that serves austrian food,inform
i would like,null
in west part of town,inform
uh restaurant in the west part of town,inform
im looking for an expensive restaurant that serves portuguese food,inform
for a cheap restaurant in the east part of town,inform
restaurant north part of town seafood,inform
i want a restaurant in the center and it should serve european food,inform
i would like an expensive restaurant in the south part of town,inform
how about a gastropub,reqalts
i want to find a restaurant in the center and it should serve lebanese food,inform
i would like vietnamese food,inform
restaurant in the north,inform
what is la margheritas address,request
is there a gastropub,confirm
i want a modern european restaurant,inform
im looking for a restaurant in the north part of town that serves belgian food,inform
hello welcome,hello
im looking for mexican food,inform
okay can i have the phone number and address,request
dont want that,deny
breath may i have the phone number please,request
can i have a cheap restaurant,inform
i want to find a cheap restaurant in the north part of town,inform
the south side,inform
european type of food,inform
im looking for a restaurant in the east part of town that serves afghan food,inform
breath price range,request
hi i;m,hello
east side,inform
expensive restaurant in the east,inform
id like a cheap restaurant in the east part of town,inform
catalonia food,inform
im looking for a restaurant in the north part of town that serves korean food,inform
yes the address,affirm
the expensive price range,inform
im looking for a moderately priced restaurant that serves scottish food,inform
hi im looking for an expensive restaurant in the south part of town,hello
does it serve indian food,confirm
give me the least,null
how about a turkish restaurant anywhere,reqalts
thank you and good bye,thankyou
i do not care,inform
i want gastropub,inform
find me a restaurant serving italian food,inform
uh just pick a restaurant,inform
im looking for a restaurant that serves austrian food,inform
im looking for a restaurant that serves,inform
and where is that located,request
yeah can i um,affirm
okay show me the least,ack
okay and can i get their phone number,request
thanks us,thankyou
is that mexican food,confirm
what type of food does it,request
im looking for a cheap restaurant that serves malaysian food,inform
okay um whats the price range,request
im looking for a expensive restaurant and it should serve french food,inform
i would like australian foo,inform
im looking for a korean restaurant,inform
is there a thai restaurant,confirm
im looking for english food in the west part of town,inform
im looking for a pan asian food in the south of town,inform
may i have the address and postcode,request
do uh,null
may i have the address and type of food,request
portuguese food instead,inform
uh spanish food,inform
restaurant center serves spanish food,inform
moderately priced restaurant in the south of town,inform
i need a phone number,request
id like a restaurant in the south part of town that serves,inform
are there any cantonese restaurants,inform
whats their phone number,request
uh european food,inform
im looking for a restaurant that serves russian food,inform
im looking for a moderately priced restaurant serve hungarian food,inform
um west side,inform
im looking for a restaurant that serves irish food,inform
okay can i have the address and the phone number,request
i would like a restaurant in the south part of town,inform
give me another spanish restaurant,reqalts
what about vietnamese type of food,reqalts
can i have the address of it,request
in the south side,inform
im looking for a cheap restaurant in the north of,inform
im looking for meditteranian,inform
hey im looking for a restaurant in the west part of town,inform
canapes food,inform
s,null
hi im looking for moderately priced,inform
any kind of food id like a cheap restaurant,inform
what about your signa,request
find me a moderately priced restaurant in,inform
in the center yes,affirm
hi im looking for a restaurant in the west part of town that serves baskaye food,hello
what about chinese food,reqalts
yes im looking for barbecue food,affirm
and what area is that,request
breath im looking for a restaurant that serves cuban food,inform
yea im looking for a moderately priced restaurant,inform
i want a restaurant in the center,inform
i need a moderately priced restaurant in the north of town,inform
restaurant that serves korean food,inform
does it serve gastropub,confirm
restaurant in the south part of town that serves indian food,inform
okay how about the phone number,request
how european food,reqalts
can you repeat that,repeat
and the north,inform
uh yes can i have expensive restaurant that serves thai food,affirm
what about the area,request
expensive mediterranean food,inform
i would like a moderately priced restaurant serving african food,inform
irish food on the east part of town,inform
i dont want that one whats another one,reqalts
and whats their post code,request
looking for spanish food in the center of town,inform
how about creative food,reqalts
i wanna find a moderately priced restaurant in the east part of t,inform
italian food west part of town,inform
medium priced,inform
what about irish food,inform
polynesian food east of town,inform
okay and ah whats the price range,request
any,inform
im looking for a moderately priced restaurant in the south part of,inform
im looking for a restaurant in any area that serves malaysian food,inform
i need a restaurant in the west part of town that serves english food,inform
what kind of food does it serve,request
what about the post code,request
im looking for a restaurant in the west part of town that serves,inform
may i have the address of it,request
i am looking for a moderately priced restaurant and it should,inform
west part,inform
im looking for a cheap restaurant in the east part of town,inform
right on good bye peace,affirm
i am looking for gastropub food,inform
i want a polynesian restaurant in the west part of town,inform
is there anything else that serves turkish,reqalts
can i,null
im looking for a restaurant moderately pri,inform
im looking for a restaurant that serves gastropub food,inform
change that to mediterranean food,inform
what area of town,request
do you have the address,request
expensive restaurant thai food,inform
do you have the phone number and post code,request
im looking for a restaurant in the south part of town that serves french food,inform
uh the post code,request
address phone number and type of food,request
i want a restaurant in the east part of town,inform
restaurant south part of town english food,inform
i want thai food,inform
if there is no such venue how about european type of food,inform
im looking for a restaurant that serves mexican food,inform
it should serve fusion food,inform
id like to find a moderately priced restaurant in the west part of town,inform
it doesnt matter dear,inform
could i have the address phone number and post code,request
anything cheap,inform
is it moderately priced,confirm
i want a moderately priced cantonese restaurant,inform
what is the addre,request
how about india,reqalts
price,request
what do they serve,request
thats the north,inform
i want to find a restaurant in the west part of town and it should,inform
restaurant any area kosher food,inform
i would like expensive food,inform
inaudible,null
im looking for a restaurant in the center of town that serves mediterranean,inform
what is the phone number and address please,request
im looking for a cheap restaurant that serves cuban food,inform
okay address phone number and post code please,request
i want a restaurant in the north part of town,inform
or,null
im looking for a cheap restaurant in the west part of,inform
can i have the phone,request
uh east,inform
i need a moderately priced restaurant in the north part of town,inform
whats the address and phone number,request
im looking for a cheap restaurant in the north part,inform
any any type,inform
im looking for a restaurant that serves british food,inform
seafood,inform
okay do you have the address for da vinci pizzeria,request
id like to find a restaurant serving crossover food,inform
yawning thank you and good bye,bye
south part of town south,inform
are there any barbecue restaurants,reqalts
i would like moroccan food,inform
ok yeah,affirm
how about any part of town,reqalts
the west part,inform
i would like to find an expensive restaurant that serves japanese food,inform
not korean,inform
ah im looking for a cheap restaurant,inform
central inaudible,inform
whats the next one,reqalts
i would like to find a restaurant in the centre,inform
i want a restaurant in the center that serves french food,inform
good,ack
uh the center,inform
the east part,inform
what is their special dish,request
i want an indonesian restaurant in the north part of town,inform
moderate price west part of town,inform
airitran,inform
can i get the address phone number,request
id like to find a restaurant in the west part of town that serves christmas food,inform
i want a cheap restaurant in the south,inform
the address and post code please,request
okay can i have the address and phone number,request
uh moderately priced restaurants in the south part of,inform
what area is that,request
earatrain,inform
um medium price range,inform
im looking for an expensive restaurant serving asian oriental,inform
im looking for a cheap restaurant that serves welsh food,inform
the postcode,request
im looking for restaurant that serves portuguese food,inform
im looking for a restaurant in the north part of town that serves christmas food,inform
im looking for a restaurant that has unintelligible,inform
pub or british type of food,inform
moderately priced restaurant serving indian food,inform
just chinese food in the north part of town,inform
is there a venue in the west part of town,inform
id like to find a moderately priced restaurant,inform
italian food cheap restaurant,inform
could i have brazilian food,inform
uh what its phone number,request
whats its address,request
im looking for a turkish restaurant,inform
food do they serve,request
and the telephone,request
how about indians,reqalts
i dont care about prices,inform
im looking for expensive restaurants in the east part of town,inform
im looking for a restaurant in the west part of town that serves crossover food,inform
it has to serve unusual,inform
african food in any price range,inform
east part ot tow,inform
polish food,inform
and its in the west part of town,inform
can i have mediterranean food,inform
im looking for a moderately priced restaurant serving fusion food,inform
im looking for a modertley priced restaurant in the south,inform
looking for a cheap restaurant in the east part of town,inform
whats the phone number for that restaurant,request
how much is the food,request
looking for expensive tuscan food,inform
how about gastropub,reqalts
may i have the address phone number and post code,request
i am looking for a restaurant in the south part of town,inform
may i have the address and phone nymber,request
italian food please,inform
no international,negate
cheap indian food,inform
um doesnt mater,inform
what is their address and phone number please,request
belgian,inform
no is there anything else,negate
im looking for a restaurant in the center part of town that serves unintelligible food,inform
whats the address and price range,request
no i want,negate
portugese,inform
austro food,inform
unintelligible restaurant in west part of town,inform
restaurant in the north part of town serv,inform
no catalan,negate
i need an expensive restaurant that serves afghan food,inform
what area is that in,request
what is the telephone number,request
mediterranean restaurant,inform
may i have a phone number and postcode,request
looking for a moderately priced restaurant that serves unusual food,inform
cheap restaurant serves spanish food,inform
do you have the address of the lucky star,request
enlish,inform
id like a pan asian restaurant,inform
usually,null
may i have he phone number please,request
uh that doesnt matter,inform
how about italian,reqalts
im looking for cuban food,inform
im looking for a moderately priced restaurant in the west part,inform
alright whats their address,request
no i want spanish food,negate
im looking for a restaurant in the center that serves sea food,inform
id like a restaurant in any area that serves,inform
um what is the address and phone number,request
doesnt matter thai food,inform
im looking for a world food restaurant in the east part of town,inform
moderately priced restaurant,inform
i need to find a restaurant in the north part of town that serves jamaican food,inform
tv_noise im looking for an expensive restaurant and it should serve tuscan food,inform
okay and price range,request
yes in the north part of town,affirm
breath im looking for a moderately priced restaurant in the east p,inform
looking for a restaurant in any area that serves irish food,inform
is there a british restaurant in the west of town,confirm
is there one serving european type food,inform
than,null
im looking for an expensive restaurant serving turkish food,inform
how about the moderate price range,reqalts
i need a restaurant in any area with swedish food,inform
are there any serving european food,inform
i would like to find a restaurant in the east part of town that serves italian,inform
do they have turkish food,confirm
malaysian restaurant,inform
can i have a moderately priced restaurant,inform
oh no and cheap,negate
french food any french food,inform
im looking for an expensive restaurant in the north part of town,inform
well take that one,ack
any area cuban food,inform
chinese foo,inform
the type of food,request
dont care is there anything else,reqalts
any any part of town,inform
polynesia food,inform
expensive romanian food,inform
restaurant and it should serve steak house food,inform
indian food in the south part of town,inform
okay is there another option,reqalts
for something moderately priced on the east part of town,inform
great whats its address,request
id like a moderately priced restaurant that serves cuban food please,inform
want one that serves international food,inform
area,request
phone number area,request
i want a cheap restaurant in the west part of town,inform
arts town,null
i dont care tv_noise,inform
hungarian food in the center of town,inform
cheap restaurant east of town,inform
thank you have a good day,thankyou
british feed,inform
great thank you goodbye,bye
how about the south part of town,reqalts
who is it by,null
um im looking for a restaurant in north part of town,inform
can i have it in any price range,inform
and the type of food,request
sea food restaurant,inform
can you give me the address and price range,request
how about a restaurant in the east part of town that serves indian food,reqalts
give me the address,request
the phone number,request
im searching for a restaurant in the south part of town that serves,inform
im looking for african food,inform
okay what is their address,request
what is the other portuguese restaurant,reqalts
chinese food in the north part of town,inform
im looking for a moderately priced restaurant in the south of town,inform
noise south part of town,inform
halo,hello
indian food,inform
english food,inform
hi im looking for a moderately priced restaurant,hello
any food that serves any restaurant thats expensive,inform
whats the address phone number and area of the venue,request
does it serve kitalian food,confirm
if there is no such venue how about french type of food,inform
can i get a restaurant in the center,inform
you know thai thai food,inform
nor,null
serve,null
moderate priced restaurant that serves indian food,inform
music hello,hello
what about thai food,reqalts
need one in the west part of town,inform
um how about chinese food in the south part of town,reqalts
moderate price range,inform
uh low price range,inform
is doesnt matter,inform
im looking for an expensive restaurant that serves thai food,inform
noise um in the east part of town,inform
ad,null
yes i am in the east part of town right now and i am looking for any place that serves indonesian food,affirm
uh no thats it thank you and good bye,negate
is the one that serves indian food,inform
uh whats the price range,request
how about british,reqalts
unusal,inform
and what is the address,request
i want to find a moderately priced restaurant and it should be in the,inform
can i get their phone number,request
danish food in the south part of town,inform
im looking for a restaurant that serves world food,inform
whats its phone number,request
is there a greek restaurant,confirm
im looking for a restaurant in the north part of town that serves asian oriental food,inform
okay start over,restart
a cheap restauran,inform
greek food east part of town,inform
is there a restaurant in the west part of town that serves thai food,reqalts
how about the phone number,request
like to find a moderately priced restaurant in the west part of town,inform
uh yes turkish food,affirm
and what price range is that or nevermind,request
may i get the address phone number,request
im looking for a restaurant in the north part of town and it should serve indo,inform
is there a restaurant that serves european food,reqalts
is it an expensive restaurant,confirm
can i get their address,request
no singaporean,negate
im looking for a cheap chinese restaurant,inform
its expensive,inform
ah can i find a unintelligible restaurant serving scotch food,inform
i want to know,null
i want something in the south part of town,inform
breath i am looking for a restaurant in any area that serves gastropub type of food,inform
crossover restaurant west part of town,inform
im looking for a cheap restaurant serving belgain food,inform
uh start over,restart
uh what is the address,request
the south part of town id like a restaurant that serves traditional food,inform
what are the address,request
hello im looking for a moderately priced restaurant in thr,hello
does it serve polynesian food,confirm
whats the phone number and post code,request
im looking for an expensive restaurant that serves mediterranean food,inform
if there is no such venue how about italian type of food,reqalts
id like a moderately price,inform
yea whats the address,affirm
noise french food,inform
cheap restaurant north part of town,inform
bask food,inform
im looking for a restaurant in the east part that serves creative food,inform
noise may i have its address,request
is there any expensive restaurant,inform
is it in the south part of town,confirm
are there any british rest british food,inform
hi i am looking for a moderately priced restaurant in the east part of town,hello
noise anything expensive,inform
no danish food,negate
im looking for a unintelligible food,inform
i want an expensive restaurant in the east part of town,inform
danish food in the center of town,inform
cheap restaurant in th east part of town,inform
unintelligible hello,hello
what food is available in the south part of town,request
south town,inform
i want scottish food,inform
can i have an address,request
uh is there a modern european food restaurant,confirm
uh yes can i get a cheap restaurant in the west part of town,affirm
id like an expensive italian restaurant,inform
im looking for hungarian food i dont care about the price,inform
hold on im working hold on gastro pub,inform
how about gastro pub type of food,inform
what type of food they serve,request
is there one that serves creative food,inform
okay and what area is that,request
address and,request
im looking for a restaurant in the center that serves bistro food,inform
im looking for a malaysian restaurant in the north part of town,inform
what about thai,reqalts
oh my god thank you goodbye,thankyou
in the,null
what about portugese,reqalts
price over food west part of town,inform
can i get a,null
unintelligible bye,bye
how about a moderately priced restauran,reqalts
im looking for a restaurant in the north of town serving korean french food,inform
i want a cheap restaurant that serves italian food,inform
im looking for a vietnamese restaurant,inform
no i would like a cuban restaurant,negate
i want to find a cheap restaurant and it should serve portuguese food,inform
what is the price,request
i need a cheap restaurant that serves romanian food,inform
could i get their phone number,request
yes do you have one with chinese,affirm
uh is there a restaurant that serves international food,reqalts
cheap restaurant east part of town,inform
find spanish restaurant,inform
im looking for a moderately priced restaurant that serves british food,inform
part of town the address and postal code please,request
does it serve korean,confirm
thai restaurant,inform
looking for something moderately priced in the north side of town,inform
i need a restaurant in the east part of town,inform
can i have their address and phone number please,request
how about english food in the north part of town,reqalts
thai thai,inform
scandinavian food,inform
i need lebanese food,inform
kay can i get the phone number,request
uh can i get the phone number,request
find me a moderately priced restaurant in the north part of town,inform
their price range,request
expensive restaurant south part of town,inform
find a restaurant in the west part of town,inform
restaraunt serving fusion food,inform
noise i want to find a restaurant that ser,inform
how about gastropub food,reqalts
can i get the,null
west killeen,inform
i need a cheap restaurant that serves international food,inform
is there something else,reqalts
i need a restaurant in the west part of town that serves europ,inform
how about phone number,request
good could you give me the phone number,request
ne vietnamese,inform
may i have the phone number and post code,request
id like a moderately priced restaurant that serves,inform
catalonia in the east part of town,inform
how about thai food,reqalts
i would like to find a moderately priced,inform
ah scottish food,inform
i want a moderately priced restaurant,inform
looking for a restaurant in the north part of town that serves swedish food,inform
id like a austrian restaurant in the south part of town,inform
restaurant in the north part of town that serves,inform
could i have a restaurant in the south part of town that serves unusual,inform
im looking for a moderately priced restaurant in the east part of,inform
i want a moderately priced restaurant in the west part of town,inform
and phone number please,request
um could you give me the address,request
cuban food,inform
can you give me the address please,request
that serves chinese food,inform
im looking for a cheap restaurant and it should be in the east part of town,inform
i want a restaurant in the center part of town that serves traditional food,inform
expensive restaurant in the east part of town,inform
restaurant the serves english food,inform
can i have a restaurant in the east part of town,inform
i believe you anything else,reqalts
how about the north part,reqalts
looking for a moderately priced restaurant that serves brazilian,inform
great thank you good bye,thankyou
may i get the address and phone number,request
im looking for a restaurant that serves unintelligible,inform
im looking for a restaurant in the east part of town that serves c,inform
id like a cantonese resturant in the south part of town,inform
it does not matter,inform
and asian food,inform
im looking for a restaurant in the east part of town that serves belgium food,inform
its a restaurant in the south of town that serves italian food,inform
danish,inform
restaurant serving english food,inform
looking for something moderately priced on the north side of town,inform
okay how about a gastropub,reqalts
how about west,reqalts
okay that will be all thank you and good bye,thankyou
can i get a moderately priced restaurant in the north,inform
uh a cheap restaurant in the east part of town,inform
i want an expensive restaurant that serves polish food,inform
uh yes can i find a restaurant in the east part of town that serves chinese,affirm
yes and in french please,affirm
chinese in the south part of town,inform
okay how about the west part of town with italian,reqalts
is there anything ele,reqalts
does it serve vietnamese type of food,confirm
what part,request
does it serve thai food,confirm
what area of town is it,request
i would like asian oriental,inform
im looking for an expensive,inform
uh dont care,inform
what is its post code,request
address and the post code,request
im looking for a thai restaurant,inform
and can i have the address,request
uh id like a moderately priced restaurant in the north part,inform
restaurant north,inform
malaysian food malaysian,inform
restaurant in the north part of town that serves french,inform
yes serving chinese food,affirm
id like a restaurant in the south part of town,inform
im looking for a restaurant in the north part of town serving french type of food,request
may i have the address phone number and postcode,request
thank you good be,thankyou
looking for a restaurant in the south part of town that serves australian food,inform
im trying to find a moderately priced restaurant that serves swedish food,inform
im looking for a restaurant in the south part of town,inform
im looking for a cheap pan asian food,inform
what about swedish,reqalts
moderate price north part of town,inform
restaurant in west part of town,inform
no no im looking,negate
noise taquita restaurant,inform
noise yes,affirm
i want to find a restaurant in the south part of town and it shows,inform
okay and can i have their phone number,request
i want a cheap restaurant that serves european food,inform
how bout an indian,inform
im looking for a welsh restaurant in the west part of town,inform
does do you know anyone who serves um,null
can i have an expensive restaurant,inform
i need a restaurant in the north part of town,inform
hi im looking for a restaurant in the east art of town,hello
i would like gastropub,inform
id like a restaurant in any area that serves japanese food,inform
restaurant in the east part of town serving basque food,inform
done,null
i want a cheap restaurant that serves unusual food,inform
i want a moderate priced restaurant in the south of town,inform
uh can i have the address,request
im looking for a moderate priced restaurant that serves kosher food,inform
im looking for a restaurant in the moderate price range,inform
dress,null
im looking for a restaurant in any area serving african food,inform
okay address,request
type of foo,null
im looking for a cheap restaurant in the east part of town that serves gastropub food,inform
is there any other ones anything else,reqalts
can i have the phone number and post code please,request
is that asian oriental type of food,confirm
price range address phone number,request
um i dont know,inform
thank you can i have the phone number,request
im looking for a restaurant serving asian oriental,inform
id like a restaurant that serves australian asian food,inform
im looking for a cheap restaurant that serves christmas food,inform
indian type of food,inform
cross over food,inform
whats the address to that please,request
korean food type,inform
i need a moderately priced restaurant in the part of town,inform
greek restauran,inform
that is all,null
adress,null
what is the area of the venue,request
looking for cheap eritrean food,inform
i am looking for catalin food,inform
vietnamese vietnamese food,inform
south noise,inform
can i have their phone number,request
im looking for a restaurant in the south part of town it should serve kosher food,inform
im looking for an indian restaurant in the,inform
in the south part,inform
i want a singaporean food restaurant in the center,inform
im looking for a restaurant in the east part of town serving swiss food,inform
vietnamese type of food,inform
yes in the cheap price range,affirm
holy cow,null
im looking for cross over food,inform
in the north part of town that serves,inform
whats the post code noise,request
the west of town with italian food,inform
yea i would like korean food,inform
uh what is its address,request
what is address and phone number,request
i am looking for a moderately priced restaurant in the south,inform
is it in the west part of town,confirm
im looking for a cheap restaurant that serves tuscan food,inform
i need a cheap restaurant that serves indonesian food,inform
kay and ah where is it located,request
im looking for a restaurant in the south part of town that serves european food,inform
im looking for a restaurant in the south part of town and it should serve scandinavian food,inform
gastropub type of food,inform
uh gastropub,inform
noise west,inform
im looking for turkish food,inform
i want some british food,inform
what is the address and phone number and area,request
id like to find japanese food,inform
im looking for a moderately priced restaurant that serves sea food,inform
hungarian,inform
what is there phone number,request
hello,hello
looking for cheap barbecue food,inform
whats the telephone number,request
uh no thank you and good bye,negate
modern european type food,inform
i want a british restaurant in the east part of town,inform
no french food,negate
breath i want to find a restaurant in the north part of town,inform
uh italian food,inform
no center,negate
can i have the address,request
find a restaurant serving cannabis food,inform
can i get a steak house restaurant in any area,inform
an expensive unintelligible,inform
no hungarian food,negate
serving in,null
what is the address phone number and post code,request
kosher food,inform
whats the address,request
i want vegetarian food,inform
looking for a cheap restaurant that serves creative food,inform
uh im looking for a moderately priced restaurant serving,inform
next one please,reqalts
any type is fine,inform
yes part of town,affirm
can i get the address and zip code,request
afghan,inform
russian food,inform
what about a modern europene type of food,reqalts
im looking for an expensive restaurant that serves unusual food,inform
again i do not care,inform
expensive turk turkish,inform
for a restaurant in any area with international food,inform
a restaurant in the center that serves leban,inform
any is okay,inform
catalan,inform
kosher,inform
i need to find a restaurant in the west part of town that serves chinese food,inform
what area are the asian oriental restaurants,request
i am looking for a cheap restaurant and it should serve seafood,inform
in the south part of the town,inform
yes in the south of town,affirm
id like an expensive restaurant in the south part of town,inform
im looking for expensive welsh food,inform
are there any restaurants serving turkish food,reqalts
a restaurant in the south part of town serving pan asian food,inform
something moderately priced,inform
chineese,inform
fine i want restaurant in the north part of town,inform
any area any price,inform
any price rage,request
i want to find a restaurant in the east part of town,inform
im looking for a moderately priced restaurant serving world food,inform
no north,negate
blow,null
what about indian foods,inform
i need a restaurant serving asian oriental in the north part of town,inform
can i have the phone number and the address please,request
what type of food is this,request
the south part,inform
um okay thank you good bye,thankyou
asian oriental type of food,inform
um give me the addresses,request
unintelligent,null
can i have the phone number of the venue,request
can i get the phone number and address,request
i would like australian asian food,inform
alright whats its phone number,request
what about american food,reqalts
i want to find a moderately priced restaurant that serves vietnamese food,inform
moroccan,inform
um anything else,inform
could i have the phone number and address please,request
i would like a restaurant that serves gastropub food,inform
how about asian oriental,reqalts
dont care west part of town,inform
im looking for a moderately priced restaurant that serves tuscan food,inform
breath id like a cheap restaurant in the north part of town,inform
can i have their address please,request
i need an expensive british restaurant,inform
restaurants,inform
thats fine can i get their phone number please,request
uh moroccan food,inform
yes yes,affirm
find me vietnamese food,inform
i am looking for a moderately priced restaurant in the west part of town,inform
im looking for a restaurant in the center park of town that serves,inform
is it thai food,confirm
what about european,reqalts
range,null
east part of town serving swedish food,inform
any restaurant that serves asian oriental food,inform
breath do you have danish restaurants,inform
okay fine what about asian food,reqalts
may i have the address and price range please,request
im looking for japanese food,inform
breath i would like port portuguese food,inform
find gastropub restaurant,inform
i want a russian restaurant,inform
phone number tv_noise,request
for,null
im looking for a restaurant in the north,inform
hi i want to find a moderately priced restaurant in the north part of town,hello
no asian,negate
i want to find a moderately priced restaurant and it should serve asian food,inform
that information does not matter,inform
i would like to find a moderately priced restaurant and it should serve greek food,inform
type of food does pizza hut serve,request
can i have the phone number address and price range,request
romanian,inform
im looking for a restaurant in the center and it should serve traditional food,inform
im looking for an expensive restaurant that serves,inform
uh whats the phone number,request
im looking for eritrean food,inform
any type,inform
a cheap restaurant and it should be in the west part of town,inform
im looking for a british restaurant,inform
appleton wisconsin,null
im looking for a restaurant in the center of town that serves thai food,inform
okay good whats the address and phone number,request
i need to know the phone number and price of food,request
can i have the address and the phone number of the venue,request
and can i have the address phone number and price range of the restaurant please,request
expensive price restaurant,request
can you tell me a restaurant in the south part of town,reqalts
oriental,inform
turkish restaurant in the center of town,inform
and what is the post code again,request
new,null
again,repeat
uh continental,null
not sure,null
what type of food is that,request
i dont want turkish,deny
how about asian oriental type of food,reqalts
type of food they served,request
noise address,request
how about turkish food,reqalts
uh can i have the phone number,request
how about russian food,reqalts
um how about thai food,reqalts
cute thank you good bye,bye
i want a scandinavian restaurant thats expensive,inform
what part of town is it located,request
west part of town moderatley price,inform
looking for persian food,inform
im looking for a restaurant in the center part of town that serves european food,inform
suggestions,null
noise center,inform
catalen food,inform
whats the postcode,request
how about french,reqalts
what food is in the west part of town,request
im looking for an expensive restaurant that serves korean food,inform
for spanish food,inform
im looking for barbecue food,inform
what is the whats the phone number,request
what is the address and post code,request
breath im looking for a restaurant in the south part of town that serves malaysian food,inform
french type of food,inform
unintelligible expensive,inform
um cheap,inform
phone number and type of food,request
may i,null
im looking a cheap restaurant in the south part of town,inform
oh thank you good bye,thankyou
whats a cheap restaurant on the east part of town,inform
alright whats the phone number,request
viet,null
alright thank you goodbye,thankyou
yes iam looking for a cheap restaurant in the south part of town,affirm
looking for a moderately priced restaurant and it needs to be in the south part of town,inform
whats his addre,request
sil,null
chikkis,null
what is the address and telephone number,request
see the address,request
expensive restaurant welsh food,inform
and can i have the phone number and ah the area where it is,request
im looking for a cheap restaurant that serves mediterranean food,inform
im looking for portuguese food,inform
is it in the south part,confirm
what is the address of the missing sock,request
im looking for a restaurant in the south part of town serving indian type of food,inform
how about rest of town,reqalts
find a restaurant in the center of town,inform
can i have the phone number and price range,request
can i get the address and phone number please,request
im looking for a turkish type of restaurant,inform
breath what type of food is it,request
can i have asian food,inform
and can you tell me the phone number,request
lebanse,inform
what the address,request
okay uh forget that then can i get a restaurant serving italian food,inform
dont care,inform
there,null
find restaurant in north part of town,inform
another place,reqalts
looking for a restaurant in the center part of town,inform
the area of the venue,request
im looking for a restaurant in the west part of town serving italian food,inform
cuban restauran,inform
im looking for a expensive restaurant serving irish food,inform
can you give me its post code,request
im looking for a sea food restaurant,inform
could i have their address and phone number,request
how about a place that serves portuguese food,reqalts
can i get the area,request
okay is it in the west part of town,confirm
im looking for a cheap restaurant that serves chinese food,inform
looking for a restaurant in the south part of town with german food,inform
moderate restaurant kosher food,inform
how about one that serves korean food,reqalts
another type of food,reqalts
okay and what kind of food do they serve,request
uh the south,inform
may i have its address,request
looking for a restaurant in the center that serves,inform
can i have a cheap restaurant in the west part of town,inform
where is the location,request
looking for a cheap restaurant that serves spanish food,inform
the north part of town,inform
id like it to be in the south part of town,inform
im looking for asian food,inform
id like thai food please,inform
a moderately priced restaurant in the south part of town,inform
uh chinese,inform
cheap restaurant in the east of town,inform
turkish type of food,inform
may i have the address and post code,request
what about in the center of town,inform
find restaurant serving asian,inform
does it serve mediterranean food,confirm
looking for an expensive restaurant that serves afghan food,inform
um i dont care,inform
