text,label
im looking for a restaurant in the north part of town that serves euro,inform
im looking for a restaurant in the north part of town that serves european food,inform
im looking for a restaurant in the north part of town that serves french,inform
im looking for a restaurant in the north part of town that serves french food,inform
im looking for a restaurant in the north part of town that serves korean food,inform
im looking for a restaurant in the north part of town that serves thai food,inform
im looking for a restaurant in the north part of town that serves traditional food,inform
im looking for a restaurant in the north part of town thats,inform
im looking for a restaurant in the north part of town uh tuscan food,inform
im looking for a restaurant in the north part town and it should serve australian food,inform
im looking for a restaurant in the south,inform
im looking for a restaurant in the south of town serving chinese food,inform
im looking for a restaurant in the south part,inform
im looking for a restaurant in the south part of town,inform
im looking for a restaurant in the south part of town and danish food,inform
im looking for a restaurant in the south part of town and it should serve canapes food,inform
im looking for a restaurant in the south part of town and it should serve chinese food,inform
im looking for a restaurant in the south part of town and it should serve scandinavian food,inform
im looking for a restaurant in the south part of town it should serve jamaican food,inform
im looking for a restaurant in the south part of town it should serve kosher food,inform
im looking for a restaurant in the south part of town serve international food,inform
im looking for a restaurant in the south part of town serving,inform
im looking for a restaurant in the south part of town serving austrian food,inform
im looking for a restaurant in the south part of town serving chinese food,inform
im looking for a restaurant in the south part of town serving indian type of food,inform
im looking for a restaurant in the south part of town serving jamaican food,inform
im looking for a restaurant in the south part of town serving korean food,inform
im looking for a restaurant in the south part of town serving portuguese,inform
im looking for a restaurant in the south part of town that,inform
im looking for a restaurant in the south part of town that serves,inform
im looking for a restaurant in the south part of town that serves christmas food,inform
im looking for a restaurant in the south part of town that serves creative food,inform
im looking for a restaurant in the south part of town that serves european food,inform
im looking for a restaurant in the south part of town that serves french food,inform
im looking for a restaurant in the south part of town that serves greek food,inform
im looking for a restaurant in the south part of town that serves indian,inform
im looking for a restaurant in the south part of town that serves jamaican food,inform
im looking for a restaurant in the south part of town that serves malaysian food,inform
im looking for a restaurant in the south part of town that serves pan asian food,inform
im looking for a restaurant in the south part of town that serves vietnamese food,inform
im looking for a restaurant in the south part of town with creative food,inform
im looking for a restaurant in the west,inform
im looking for a restaurant in the west park of town that serves australian food,inform
im looking for a restaurant in the west part,inform
im looking for a restaurant in the west part of town,inform
im looking for a restaurant in the west part of town and it sh,inform
im looking for a restaurant in the west part of town and it should be cheap,inform
im looking for a restaurant in the west part of town serving,inform
im looking for a restaurant in the west part of town serving italian food,inform
im looking for a restaurant in the west part of town serving korean,inform
im looking for a restaurant in the west part of town that serves,inform
im looking for a restaurant in the west part of town that serves canape food,inform
im looking for a restaurant in the west part of town that serves canapes food,inform
im looking for a restaurant in the west part of town that serves caribbean,inform
im looking for a restaurant in the west part of town that serves christmas food,inform
im looking for a restaurant in the west part of town that serves corsica food,inform
im looking for a restaurant in the west part of town that serves crossover food,inform
im looking for a restaurant in the west part of town that serves danish food,inform
im looking for a restaurant in the west part of town that serves halo food,inform
im looking for a restaurant in the west part of town that serves italian food,inform
im looking for a restaurant in the west part of town that serves jamaican food,inform
im looking for a restaurant in the west part of town that serves moroccan food,inform
im looking for a restaurant in the west part of town that serves scottish,inform
im looking for a restaurant in the west part of town that should serve english food,inform
im looking for a restaurant in the west part of town with,inform
im looking for a restaurant it should serve vietnamese food,inform
im looking for a restaurant moderately pri,inform
im looking for a restaurant on the east part of town,inform
im looking for a restaurant on the east part of town that serves scandinavia food,inform
im looking for a restaurant serving,inform
im looking for a restaurant serving asian oriental,inform
im looking for a restaurant serving asian oriental food,inform
im looking for a restaurant serving british food then,inform
im looking for a restaurant serving chinese food,inform
im looking for a restaurant serving european food,inform
im looking for a restaurant serving french food,inform
im looking for a restaurant serving international food,inform
im looking for a restaurant serving lebanese food,inform
im looking for a restaurant serving pan asian foo,inform
im looking for a restaurant serving polish food,inform
im looking for a restaurant serving romanian food,inform
im looking for a restaurant serving thai type of food,inform
im looking for a restaurant serving unintelligible,inform
im looking for a restaurant serving unusual food,inform
im looking for a restaurant serving vegetarian food,inform
im looking for a restaurant serving venetian food,inform
im looking for a restaurant serving vietnamese food,inform
im looking for a restaurant that,inform
im looking for a restaurant that has unintelligible,inform
im looking for a restaurant that serves,inform
im looking for a restaurant that serves afghan food,inform
im looking for a restaurant that serves african food,inform
im looking for a restaurant that serves asian oriental food in the cheap price ran,inform
im looking for a restaurant that serves austral austrian food,inform
im looking for a restaurant that serves austrian food,inform
im looking for a restaurant that serves bistro food,inform
im looking for a restaurant that serves bistro food in the center of,inform
im looking for a restaurant that serves british food,inform
im looking for a restaurant that serves chinese food,inform
im looking for a restaurant that serves corsica food,inform
im looking for a restaurant that serves danish food,inform
im looking for a restaurant that serves english food,inform
im looking for a restaurant that serves european food,inform
im looking for a restaurant that serves expensive food or expensive,inform
im looking for a restaurant that serves french food,inform
im looking for a restaurant that serves gastropub food,inform
im looking for a restaurant that serves gastropub food any price range,inform
im looking for a restaurant that serves german food,inform
im looking for a restaurant that serves indian food,inform
im looking for a restaurant that serves irish food,inform
im looking for a restaurant that serves italian,inform
im looking for a restaurant that serves jamaican food,inform
im looking for a restaurant that serves japanese food,inform
im looking for a restaurant that serves japanese food in the north part of town,inform
im looking for a restaurant that serves m,inform
im looking for a restaurant that serves mediterranean,inform
im looking for a restaurant that serves mediterranean food,inform
im looking for a restaurant that serves mexican food,inform
im looking for a restaurant that serves modern european food,inform
im looking for a restaurant that serves polynesian food,inform
im looking for a restaurant that serves romanian food,inform
im looking for a restaurant that serves russian food,inform
im looking for a restaurant that serves scandinavian food,inform
im looking for a restaurant that serves seafood,inform
im looking for a restaurant that serves singaporean food,inform
im looking for a restaurant that serves swiss food,inform
im looking for a restaurant that serves thai food,inform
im looking for a restaurant that serves thai food and i dont care about the price,inform
im looking for a restaurant that serves traditional food,inform
im looking for a restaurant that serves turkish food,inform
im looking for a restaurant that serves tuscan food,inform
im looking for a restaurant that serves unintelligible,inform
im looking for a restaurant that serves unintelligible food,inform
im looking for a restaurant that serves unusual food,inform
im looking for a restaurant that serves vegetarian food,inform
im looking for a restaurant that serves vietnamese food,inform
im looking for a restaurant that serves welsh food,inform
im looking for a restaurant that serves world food,inform
im looking for a restaurant with irish food,inform
im looking for a restaurant with thai type,inform
im looking for a romanian restaurant,inform
im looking for a russian food,inform
im looking for a sea food restaurant,inform
im looking for a spanish food restaurant,inform
im looking for a spanish restaurant,inform
im looking for a thai food restaurant and i dont care the price,inform
im looking for a thai restaurant,inform
im looking for a turkish food restaurant,inform
im looking for a turkish restaurant,inform
im looking for a turkish restaurant in the east part of town,inform
im looking for a turkish type of restaurant,inform
im looking for a unintelligible food,inform
im looking for a vietnamese restaurant,inform
im looking for a welsh restaurant in the west part of town,inform
im looking for a world food restaurant in the east part of town,inform
im looking for african food,inform
im looking for air tran food in the south part of town,inform
im looking for am expensive restaurant in the south part,inform
im looking for an african restaurant,inform
im looking for an ex,inform
im looking for an expensive,inform
im looking for an expensive restauran,inform
im looking for an expensive restaurant,inform
im looking for an expensive restaurant and it should,inform
im looking for an expensive restaurant and it should be east part of town,inform
im looking for an expensive restaurant and it should be in the south part of town,inform
im looking for an expensive restaurant and it should be served international food,inform
im looking for an expensive restaurant and it should be the east part of town,inform
im looking for an expensive restaurant and it should serve fus,inform
im looking for an expensive restaurant and it should serve international food,inform
im looking for an expensive restaurant and it should serve malaysian food,inform
im looking for an expensive restaurant and it should serve unusual food,inform
im looking for an expensive restaurant and it should serve vietnamese food,inform
im looking for an expensive restaurant in a,inform
im looking for an expensive restaurant in south part of town,inform
im looking for an expensive restaurant in the,inform
im looking for an expensive restaurant in the east,inform
im looking for an expensive restaurant in the east of town,inform
im looking for an expensive restaurant in the east part,inform
im looking for an expensive restaurant in the east part of t,inform
im looking for an expensive restaurant in the east part of town,inform
im looking for an expensive restaurant in the east town,inform
im looking for an expensive restaurant in the north part of town,inform
im looking for an expensive restaurant in the south,inform
im looking for an expensive restaurant in the south part of,inform
im looking for an expensive restaurant in the south part of tow,inform
im looking for an expensive restaurant in the south part of town,inform
im looking for an expensive restaurant serving asian oriental,inform
im looking for an expensive restaurant serving british food,inform
im looking for an expensive restaurant serving english food,inform
im looking for an expensive restaurant serving french food,inform
im looking for an expensive restaurant serving international food,inform
im looking for an expensive restaurant serving kitalian food,inform
im looking for an expensive restaurant serving malaysian food,inform
im looking for an expensive restaurant serving portuguese foo,inform
im looking for an expensive restaurant serving turkish food,inform
im looking for an expensive restaurant serving vegetarian food,inform
im looking for an expensive restaurant that serves,inform
im looking for an expensive restaurant that serves asian oriental food,inform
im looking for an expensive restaurant that serves australian food,inform
im looking for an expensive restaurant that serves basque food,inform
im looking for an expensive restaurant that serves belgium food,inform
im looking for an expensive restaurant that serves danish food,inform
im looking for an expensive restaurant that serves english food,inform
im looking for an expensive restaurant that serves european,inform
im looking for an expensive restaurant that serves european food,inform
im looking for an expensive restaurant that serves french food,inform
im looking for an expensive restaurant that serves gastropub food,inform
im looking for an expensive restaurant that serves greek food,inform
im looking for an expensive restaurant that serves hungarian,inform
im looking for an expensive restaurant that serves irish food,inform
im looking for an expensive restaurant that serves korean,inform
im looking for an expensive restaurant that serves korean food,inform
im looking for an expensive restaurant that serves mediteranian,inform
im looking for an expensive restaurant that serves mediterranean food,inform
im looking for an expensive restaurant that serves portuguese food,inform
im looking for an expensive restaurant that serves sea food,inform
im looking for an expensive restaurant that serves signaporean food,inform
im looking for an expensive restaurant that serves swiss food,inform
im looking for an expensive restaurant that serves thai food,inform
im looking for an expensive restaurant that serves turkish food,inform
im looking for an expensive restaurant that serves unintelligible food,inform
im looking for an expensive restaurant that serves unusual food,inform
im looking for an expensive restaurant that serves venetian food,inform
im looking for an expensive restaurant that serves vietnamese food,inform
im looking for an expensive restaurant with venetian food,inform
im looking for an indian restaurant,inform
im looking for an indian restaurant in the,inform
im looking for an indian restaurant in the east of town,inform
im looking for an indian restaurant in the north part of town,inform
im looking for an italian restaurant,inform
im looking for an italian restaurant in the east part of town,inform
im looking for an moderately restaurant and it should be in the south part of town,inform
im looking for asian food,inform
im looking for asian oriental,inform
im looking for asian oriental food,inform
im looking for asian oriental type food,inform
im looking for barbecue food,inform
im looking for belgian food,inform
im looking for belgian food in the south part of town,inform
im looking for bistro food,inform
im looking for bistro food in the center of town,inform
im looking for british food,inform
im looking for canapes food in any price range,inform
im looking for cheap food,inform
im looking for cheap food in the north of town,inform
im looking for cheap german food,inform
im looking for cheap japanese food,inform
im looking for cheap polynesian food,inform
im looking for cheap restaurants in the north part of town,inform
im looking for chinese food,inform
im looking for corsica food,inform
im looking for corsica food <noise>,inform
im looking for cross over food,inform
im looking for cuban food,inform
im looking for english food in the west part of town,inform
im looking for eritrean food,inform
im looking for european food,inform
im looking for expensive restaurants in the east part of town,inform
im looking for expensive restaurants that serve mediterranean food,inform
im looking for expensive spanish food,inform
im looking for expensive welsh food,inform
im looking for food in the south part of town,inform
im looking for french food,inform
im looking for fusion food,inform
im looking for gastropub food,inform
im looking for greek food,inform
im looking for halal food,inform
im looking for hungarian food i dont care about the price,inform
im looking for hungarian food in the north of town,inform
im looking for indian,inform
im looking for indian food,inform
im looking for indian food in the east part of town,inform
im looking for international,inform
im looking for international food,inform
im looking for irish food in any price range,inform
im looking for italian food,inform
im looking for italian food though,inform
im looking for jamaican food in the south part of town,inform
im looking for japanese food,inform
im looking for kitalian food in an expensive res,inform
im looking for korean food,inform
im looking for korean food any price range,inform
im looking for korean food in any price range,inform
im looking for kosher food in the west side,inform
im looking for lebanese food,inform
im looking for mediterranean food,inform
im looking for meditteranian,inform
im looking for mexican food,inform
im looking for moderate priced restaurant in the west,inform
im looking for moderately priced in the north part of town,inform
im looking for moderately priced restaurant,inform
im looking for moderately priced restaurant and it should serve halal food,inform
im looking for moderately priced restaurant in the east part of town,inform
im looking for moderately priced restaurant in the north part,inform
im looking for moderately priced restaurant in the north part of town,inform
im looking for moderately priced restaurant in the south part of town,inform
im looking for moderately priced restaurant serving austrian food,inform
im looking for moderately priced restaurant that serves,inform
im looking for moderately priced restaurant that serves world food,inform
im looking for modern european food,inform
im looking for moroccan food,inform
im looking for north american food,inform
im looking for one east part of town,inform
im looking for one that serves asian oriental food,inform
im looking for polish food,inform
im looking for pollynasian food,inform
im looking for polynesian food,inform
im looking for portuguese food,inform
im looking for restaurant in the south part of town that serves english food,inform
im looking for restaurant that serves chinese food,inform
im looking for restaurant that serves portuguese food,inform
im looking for restaurants in the east part of town,inform
im looking for romanian food,inform
im looking for romanian food in the expensive price range,inform
im looking for russian food,inform
im looking for russian food in the center of town,inform
im looking for scandinavian food,inform
im looking for seafood,inform
im looking for singaporean food,inform
im looking for something cheap,inform
im looking for something expensive,inform
im looking for something in the center of town,inform
im looking for something in the south part of town that serves creative,inform
im looking for something in the west side,inform
im looking for something moderate,inform
im looking for something moderately priced,inform
im looking for something serves japanese food,inform
im looking for something serving vegetarian food,inform
im looking for spanish food,inform
im looking for swedish food,inform
im looking for thai,inform
im looking for thai food,inform
im looking for traditional food,inform
im looking for turkish food,inform
im looking for turkish food in the center,inform
im looking for tuscan food,inform
im looking for uh restaurant serving caribbean food,inform
im looking for um,inform
im looking for unintelligible food,inform
im looking for vegetarian food,inform
im looking for vegetarian food in any price range,inform
im looking for vegetarian food on the east part of town,inform
im looking for venison food cross talk,inform
im looking for vietnamese food,inform
im looking for vietnamese food in the north part of town,inform
im looking for world food,inform
im looking in the south of the town,inform
im looking to find a moderately priced restaurant,inform
im looking yes a restaurant in the east of town,affirm
im loooking for a restaurant serving vietnamese type of food,inform
im moderate priced restaurant in the north part of town,inform
im searching for a chinese restaurant,inform
im searching for a restaurant in the south part of town that serves,inform
im searching for mediterranean food,inform
im searching for turkish food,inform
im sorry,null
im sorry but what about chinese food,reqalts
im sorry i meant creative food,inform
im sorry im looking for a moderate priced restaurant,inform
im trying to find a cheap restaurant in the east of town,inform
im trying to find a moderately priced restaurant that serves swedish food,inform
in a moderate price range,inform
in an expensive restaurant,inform
in any area,inform
in appleton wiscon,null
in cheap restaurant,inform
in the,null
in the area,request
in the center,inform
in the center of town,inform
in the center part of,inform
in the center part of town,inform
in the center part of town french food,inform
in the center that serves unintelligible asian,inform
in the center yes,affirm
in the centre of town,inform
in the cheap price range,request
in the ea,null
in the east,inform
in the east of town,inform
in the east part,inform
in the east part of,inform
in the east part of the town,inform
in the east part of town,inform
in the east part of town that serves spanish food,inform
in the inner south,inform
in the moderately price,inform
in the moderately price range,inform
in the north part,inform
in the north part o,inform
in the north part of town,inform
in the north part of town that serves,inform
in the south,inform
in the south part,inform
in the south part of the town,inform
in the south part of town,inform
in the south side,inform
in the west,inform
in the west of town,inform
in the west part,inform
in the west part of town,inform
in the west part of town in the cheap price range,inform
in the wouth part of town,request
in west part of town,inform
in what area,request
in what part of town,request
inaudible,null
incorrect,null
india,inform
indian,inform
indian food,inform
indian food <noise>,inform
indian food in the south,inform
indian food in the south part of town,inform
indian food in the west part of town,inform
indian food west part of town,inform
indian indian food in the east part of town,inform
indian restaurant,inform
indian type food,inform
indian type of food,inform
indonesian,inform
indonesian food,inform
indonesian food east part of town,inform
inexpensive,inform
international,inform
international food,inform
international food in the east part of town,inform
international food in the west part of,inform
international type food,inform
international type of food,inform
irish,inform
irish fdod,inform
irish food,inform
irish food <noise>,inform
irish food in the south part of town,inform
irish food on the east part of town,inform
is,null
is a restaurant in the west part of town that serves,inform
is doesnt matter,inform
is it an expensive restaurant,confirm
is it asian oriental,confirm
is it cheap,confirm
is it chinese food,confirm
is it chinese food though,confirm
is it european,confirm
is it expensive,confirm
is it hungarian,confirm
is it hungarian food,confirm
is it in the center,confirm
is it in the center of town,confirm
is it in the centre of town,confirm
is it in the cheap price range,confirm
is it in the east of town,confirm
is it in the east part of town,confirm
is it in the moderate price range,confirm
is it in the north part of tow,confirm
is it in the north part of town,confirm
is it in the south part,confirm
is it in the south part of town,confirm
is it in the west part of town,confirm
is it moderate,confirm
is it moderate priced,confirm
is it moderately,confirm
is it moderately priced,confirm
is it portuguese food,confirm
is it serving french food,confirm
is it serving portuguese food,confirm
is it serving vietnamese food,confirm
is it thai food,confirm
is it the east part of town,confirm
is it what price range,request
is it what what price range,request
is modern european food any good,inform
is that a cheap restaurant,confirm
is that asian oriental type of food,confirm
is that in the center,confirm
is that in the north part of town,confirm
is that mexican food,confirm
is that persian food,confirm
is that portuguese,confirm
is that the north part of town south part of town,confirm
is that the only one with indian food,reqalts
is the anything else,reqalts
is the one that serves indian food,inform
is their anything else,reqalts
is their korean food,inform
is there,null
is there a,confirm
is there a british restaurant in the west of town,confirm
is there a cheap restaurant that serves vietnamese food,confirm
is there a chinese,confirm
is there a chinese food,confirm
is there a chinese restaurant,confirm
is there a chinese restaurant in the cheap price range,inform
is there a different cheap restaurant in the west part of town,reqalts
is there a gastropub,confirm
is there a greek restaurant,confirm
is there a indian restaurant in the south part of town,confirm
is there a jamaican restaurant,confirm
is there a moderately priced restaurant that serves british food,confirm
is there a modern european,confirm
is there a portugeuse food,confirm
is there a restaurant,reqalts
is there a restaurant in the center of town serving,inform
is there a restaurant in the east part of town that serves indian food,reqalts
is there a restaurant in the north part of town that serves indian food,reqalts
is there a restaurant in the north part of town that serves unusual food,reqalts
is there a restaurant in the south part of town that serves indian food,reqalts
is there a restaurant in the south part of town that serves italian food,reqalts
is there a restaurant in the west part of town that serves thai food,reqalts
is there a restaurant in the west part of town that serves vietnamese food,reqalts
is there a restaurant serving british food,reqalts
is there a restaurant serving indian food,reqalts
is there a restaurant serving indian type of food,inform
is there a restaurant serving italian food,reqalts
is there a restaurant serving modern european food,reqalts
is there a restaurant serving thai food,reqalts
is there a restaurant serving turkish food,reqalts
is there a restaurant serving vietnamese food,reqalts
is there a restaurant that has british food,reqalts
is there a restaurant that serves european food,reqalts
is there a restaurant that serves gastropub food,reqalts
is there a restaurant that serves indian food,reqalts
is there a restaurant that serves modern european,reqalts
is there a restaurant that serves vietnamese food,reqalts
is there a thai restaurant,confirm
is there a thai restaurant in the west of town,confirm
is there a thai restaurant in the west part of town,confirm
is there a venue in the west part of town,inform
is there a venue that serve vietnamese food,confirm
is there a vietnamese restaurant,confirm
is there an asian oriental restaurant in the north part of town,inform
is there an expensive,inform
is there an expensive restaurant serving thai food,inform
is there an expensive restaurant that serves french,inform
is there an expensive restaurant that serves korean food,inform
is there an indian restaurant in the south of town,inform
is there an indian restaurant the east of town,inform
is there another,reqalts
is there another alternative,reqalts
is there another one,reqalts
is there another place,reqalts
is there another restaurant,reqalts
is there another restaurant in the moderately price range in the east part of town,reqalts
is there another restaurant in the west of town,reqalts
is there another restaurant that serves portuguese food,reqalts
is there any,null
is there any expensive restaurant,inform
is there any other ones anything else,reqalts
is there any other restaurant,reqalts
is there any other restaurant that serves turkish food,reqalts
is there any other restaurants,reqalts
is there any other type of food,reqalts
is there any place that serves italian food,inform
is there any restaurant,reqalts
is there any restaurant serving asian oriental food,reqalts
is there any restaurants that serve indian food,reqalts
is there any serving spanish food,inform
is there any serving vietnamese,inform
is there any that serve european food,inform
is there any thing else,reqalts
is there anyone else,reqalts
is there anything,reqalts
is there anything ele,reqalts
is there anything else,reqalts
is there anything else besides golden wok,reqalts
is there anything else in the medium price range,reqalts
is there anything else that serves turkish,reqalts
is there anything in the cheap price range,inform
is there anything serving international food,reqalts
is there anything that serves caribbean food,reqalts
is there anything that serves north american,reqalts
is there greek food,inform
is there greek greek food in the moderately price range,inform
is there is no such venue that have asian oriental type of food,inform
is there mediterranean food,inform
is there not a mexican restaurant near by,inform
is there on serving chineese,inform
is there one in the cheap price range,inform
is there one in the west area,inform
is there one serving,null
is there one serving european type food,inform
is there one that serves asian oriental food,inform
is there one that serves creative,inform
is there one that serves creative food,inform
is there one that serves indian food,inform
is there one with thai food,inform
is there something else,reqalts
is there staurant that serves unusual food,inform
isian food,inform
it deosnt matter,inform
it does not matter,inform
it doesnt matter,inform
it doesnt matter dear,inform
it doesnt matter hungarian food,inform
it doesnt matter i need the north part of town,inform
it doesnt matter in the south part of town,inform
it doesnt matter salad,inform
it doesnt matter to me,inform
it has to serve unusual,inform
it serves turkish food,inform
it should be in the north part of town,inform
it should serve belgian food,inform
it should serve caribbean food,inform
it should serve french food,inform
it should serve fusion food,inform
it should serve moroccan food,inform
itailian,inform
italian,inform
italian food,inform
italian food cheap restaurant,inform
italian food in the center,inform
italian food in the south part of town,inform
italian food in the west part of town,inform
italian food instead,inform
italian food please,inform
italian food west part of town,inform
italian restaurant,inform
italian type of food,inform
its a restaurant in the south of town that serves italian food,inform
its a type of food,request
its expensive,inform
its in the south,inform
jamaican,inform
jamaican food,inform
jamcian food,inform
japanese,inform
japanese food,inform
japanese food in the center of town,inform
just a moment,null
just chinese food in the north part of town,inform
just fuck every time i do it and this moron says that its indian sucks,inform
just give me a cheap restaurant,inform
just give me one more,reqalts
k you goodbye,bye
katalian food,inform
kay,ack
kay and ah where is it located,request
kay can i get the phone number,request
kay can i get their phone number please,request
kay can i have the address phone number and the area,request
kay how about indian food,reqalts
kay thank you good bye,bye
kay thank you goodbye,thankyou
kay um,ack
kay what is the addre,ack
kind i have the address,request
kind of food do they serve,request
kish,null
kitalian food,inform
knocking,null
korea,inform
korean,inform
korean food,inform
korean food expensive,inform
korean food in the north part of town,inform
korean food moderate price,inform
korean food price range,inform
korean food type,inform
korean restaurant,inform
korean type food,inform
kosher,inform
kosher food,inform
kosher food in the north,inform
kosher for in the central,inform
laugh,null
laugh you suck,null
laughing,null
laughing hello,hello
lebanese,inform
lebanese damn it just listen to me,inform
lebanese food,inform
lebanese food in the center of town,inform
lebanese restaurant in the west part of town,inform
lebanse,inform
left,null
let me get some world food and i dont care about the price range,inform
let me get the address,request
lets see im looking for a restaurant in the north part of town that serves vietnamese food,inform
like a restaurant that serves asian oriental,inform
like to find a moderately priced restaurant in the west part of town,inform
like to find a restaurant in the east part of town and it should serve indian food,inform
location,request
looking for a,null
looking for a basque restaurant,inform
looking for a cheap restaurant,inform
looking for a cheap restaurant and it should be in the west part of town,inform
looking for a cheap restaurant east part of town,inform
looking for a cheap restaurant in the east part of town,inform
looking for a cheap restaurant in the north part of town,inform
looking for a cheap restaurant in the south part of town,inform
looking for a cheap restaurant in the west part of town,inform
looking for a cheap restaurant serving portuguese food,inform
looking for a cheap restaurant that serves creative food,inform
looking for a cheap restaurant that serves spanish food,inform
looking for a cheap restaurant that serves steak house food,inform
looking for a cheap spanish restaurant,inform
looking for a cuban food restaurant,inform
looking for a japanese restaurant in the center,inform
looking for a moderately priced creative food,inform
looking for a moderately priced restaurant,inform
looking for a moderately priced restaurant and it needs to be in the south part of town,inform
looking for a moderately priced restaurant in the east,inform
looking for a moderately priced restaurant in the east part of town,inform
looking for a moderately priced restaurant in the north of town,inform
looking for a moderately priced restaurant in the south part of,inform
looking for a moderately priced restaurant in the west part of town,inform
looking for a moderately priced restaurant that serves brazilian,inform
looking for a moderately priced restaurant that serves british food,inform
looking for a moderately priced restaurant that serves cancun,inform
looking for a moderately priced restaurant that serves tuscan food,inform
looking for a moderately priced restaurant that serves unusual food,inform
looking for a modernity priced restaurant in the south part of town,inform
looking for a place that serves whole worl,null
looking for a restaurant,inform
looking for a restaurant <noise> in the east part of town,inform
looking for a restaurant in any area,inform
looking for a restaurant in any area that serves irish food,inform
looking for a restaurant in any area that serves mediterranean,inform
looking for a restaurant in the center of town that sells french,inform
looking for a restaurant in the center part of town,inform
looking for a restaurant in the center that sales creative food,inform
looking for a restaurant in the center that serves,inform
looking for a restaurant in the center that serves vegetarian food,inform
looking for a restaurant in the east part of town,inform
looking for a restaurant in the east part of town thats moderately priced,inform
looking for a restaurant in the north of town,inform
looking for a restaurant in the north part of the town that serves british food,inform
looking for a restaurant in the north part of town,inform
looking for a restaurant in the north part of town and it should serve korean food,inform
looking for a restaurant in the north part of town serving bra,inform
looking for a restaurant in the north part of town that serves swedish food,inform
looking for a restaurant in the north side of town,inform
looking for a restaurant in the south part of town,inform
looking for a restaurant in the south part of town serving,inform
looking for a restaurant in the south part of town that serves australian food,inform
looking for a restaurant in the south part of town that serves persian,inform
looking for a restaurant in the south part of town with german food,inform
looking for a restaurant in the west part of town,inform
looking for a restaurant in the west part of town that serves bistro food,inform
looking for a restaurant in west part of town serving cantonese,inform
looking for a restaurant that serves corsica food in any area,inform
looking for a restaurant that serves lebanese food,inform
looking for a restaurant that serves portuguese food,inform
looking for a restaurant that serves spanish food,inform
looking for a restaurant that serves turkish food,inform
looking for a sea food restaurant,inform
looking for a singaporean restaurant in the center,inform
looking for afghan good,inform
looking for african food in the center of town,inform
looking for an expensive restaurant,inform
looking for an expensive restaurant in the east of town,inform
looking for an expensive restaurant in the east part of town,inform
looking for an expensive restaurant in the south part of town,inform
looking for an expensive restaurant that,inform
looking for an expensive restaurant that serves,inform
looking for an expensive restaurant that serves afghan food,inform
looking for an expensive restaurant that serves indonesian food,inform
looking for austrian food in the center of town,inform
looking for caribbean food,inform
looking for cheap barbecue food,inform
looking for cheap eritrean food,inform
looking for corsica food in an expensive restaurant,inform
looking for cuban food that is moderately priced,inform
looking for expensive kosher food,inform
looking for expensive tuscan food,inform
looking for hungarian food in the north side of town,inform
looking for lebanese food in the city center,inform
looking for mediterranean food uh west side of town,inform
looking for moderately priced restaurant in the north part of town,inform
looking for moderately priced restaurant that serves creative food,inform
looking for moderately priced russian food,inform
looking for persian food,inform
looking for portuguese food in the south part of town,inform
looking for romanian food in the center of town,inform
looking for romanian food in the east part of town,inform
looking for something cheap,inform
looking for something cheap in the north side of town,inform
looking for something cheap on the east part of town,inform
looking for something moderately priced in the north side of town,inform
looking for something moderately priced in the south of town,inform
looking for something moderately priced on the east side of town,inform
looking for something moderately priced on the north side of town,inform
looking for something on the south side,inform
looking for something with gastropub on the east side of town,inform
looking for spanish food in the center of town,inform
looking for thai food,inform
looking for vietnamese food,inform
looking for welsh food,inform
looking in the west of town moderately priced,inform
make a suggestion,null
malaysian,inform
malaysian food,inform
malaysian food in the south part of town,inform
malaysian food malaysian,inform
malaysian restaurant,inform
malyasian,inform
may i,null
may i get the address,request
may i get the address and phone number,request
may i get the address and phone please,request
may i get the address and restaurant and,request
may i get the address phone number,request
may i get the address phone number and price,request
may i get the phone number,request
may i get the phone number and post code,request
may i get the post code,request
may i get the price range,request
may i have a list of venues in the west part of town,inform
may i have a moderately priced restaurant serving english,inform
may i have a phone number and postcode,request
may i have an expensive restaurant,inform
may i have he phone number please,request
may i have it its address,request
may i have its address,request
may i have its number,request
may i have its phone number,request
may i have the address,request
may i have the address and area,request
may i have the address and phone number,request
may i have the address and phone number and post code,request
may i have the address and phone number for that venue,request
may i have the address and phone number please,request
may i have the address and phone nymber,request
may i have the address and post code,request
may i have the address and postcode,request
may i have the address and price range,request
may i have the address and price range please,request
may i have the address and the phone number,request
may i have the address and the type of food,request
may i have the address and type of food,request
may i have the address of it,request
may i have the address of the venue,request
may i have the address phone,request
may i have the address phone number and post code,request
may i have the address phone number and postcode,request
may i have the address phone number and price range,request
may i have the address pleas,request
may i have the address please,request
may i have the cheap restaurant in the south part of town,inform
may i have the phone number,request
may i have the phone number and address,request
may i have the phone number and address please,request
may i have the phone number and post code,request
may i have the phone number and post code please,request
may i have the phone number and postcode of this ven,request
may i have the phone number please,request
may i have the phone number talking,request
may i have the phone number to the turkiesh,request
may i have the post code,request
may i have the post code please,request
may i have the postcode,request
may i have the price range,request
may i have their address and phone number,request
may i have their address please,request
may i have their phone number,request
may i have their phone number please,request
may i have vietnamese food,inform
may i know more about the area,request
mediterranean,inform
mediterranean food,inform
mediterranean restaurant,inform
mediterranean restaurant in any area,inform
mediterranean restaurant in any part of town,inform
medium,null
medium priced,inform
medterranean,inform
mexican,inform
mexican food,inform
middle,inform
missing sock,inform
mmhm,affirm
moder,null
moderat,inform
moderate,inform
moderate eur,inform
moderate european,inform
moderate european food,inform
moderate ly,inform
