text,label
does it serve baskaye food,confirm
um anything,inform
okay uh,ack
im looking for something in the center of town,inform
is there anything else in the medium price range,reqalts
yes id like an expensive restaurant in the east part of town,affirm
find me an expensive restaurant in the south part of town,inform
hi im looking for a restaurant that servers,hello
food in the south part of town,inform
cheap restaurant that serves turkish food,inform
french,inform
no british food,negate
i want to find a restaurant in the west part of town and it should,inform
i am looking for a moderately priced restaurant and it should,inform
im looking for belgian food in the south part of town,inform
uh huh,affirm
looking for a cheap restaurant in the north part of town,inform
im looking for an expensive restaurant that serves australian food,inform
yea im looking for an expensive,inform
east part of town,inform
i want to know the address,request
um english,inform
no im looking for a unintelligible swiss food,negate
i want a restaurant in the south part of town that serves moroccan food,inform
hi id like a moderately priced restaurant in the north,inform
is it hungarian food,confirm
i want a restaurant in the east part of town,inform
cheap restaurant in the west part of town,inform
uh any,inform
how about the center area,reqalts
looking for a restaurant that serves turkish food,inform
id like a moderately priced restaurant that serves halal food,inform
fast food,inform
i would like a moderately priced restaurant,inform
whats the phone number for <noise>,request
okay could you give me the phone number,request
any price,request
whats the phone number for that place,request
give me the address please,request
tha thai,inform
what is there phone number,request
okay give me another option,reqalts
cute thank you good bye,bye
how about mediterranean food,reqalts
im good,ack
how about asian oriental type of foo,reqalts
may i have the phone number,request
no catalan,negate
australasian food,inform
a restaurant in the west part of town should serve crossover food,inform
is there an expensive,inform
restaurant in south part of town serves,inform
music hello,hello
yeah,affirm
do you got an address,request
uh is there anything else,reqalts
breath thank you very much goodbye,thankyou
what is the address and type of food,request
cheap restaurant in the north part of town,inform
id like an indian restaurant,inform
unintelligible hello,hello
im looking for a restaurant in any area serving turkish food,inform
what european food,inform
any of town,inform
im looking for a cheap restaurant in the south part of town,inform
im looking for a restaurant in north part of town serving austrian food,inform
im looking for thai food,inform
ostro asian,inform
do you have a phone number,request
no eritrean,negate
i am looking for an expensive restaurant in the east,inform
air tran,inform
uh east,inform
moderate restaurant south part of town,inform
i want a basque food restaurant,inform
north town,inform
<noise> cheap restaurant,inform
im looking for russian food in the center of town,inform
expensive turk turkish,inform
okay how about italian food,reqalts
what about british food,reqalts
asian oriental type food,inform
address and area,request
i want a cheap restaurant that serves unusual food,inform
i want a restaurant in the center of town that serves vinesha,inform
okay what is their address,request
hello welcome,hello
uh the center,inform
what is the phone number and post code of the venue,request
talian food,inform
i need moderately priced restaurant that serves spanish,inform
south south,inform
indian food in the west part of town,inform
austria asian restaurant in the center of town,inform
no thank you,negate
expensive restaurant east part of town,inform
i want a restaurant in the north part of town that serves french food,inform
im looking for a cheap restaurant in the,inform
expensive african food,inform
im looking for a cheap,inform
looking for something moderately priced in the south of town,inform
i need the phone number and post code,request
thai type of food,inform
are there any that serves mediterranean type food,inform
what about italian,reqalts
yea id like a cheap restaurant in the north part of town,inform
restaurant west,inform
im looking for a restaurant that serves scandinavian food,inform
center town,inform
cheap restaurant welsh food,inform
and the price range,request
i dont care about price range,inform
there is no such venue harbor indian type of food,inform
find me a turkish restaurant,inform
yes and i dont care about the price range,affirm
barbecue food,inform
and whats the phone number for that,request
find a restaurant serving cuban food,inform
looking for an expensive restaurant that serves,inform
im looking for a vietnamese restaurant,inform
a restaurant in the west part of town that serves hungarian food,inform
uh north side of town german food,inform
find a moderately priced restaurant that serves bask food,inform
do you have the phone number,request
i want a modern european food,inform
restaurant in any area,inform
expensive food,inform
what asian oriental type of food,inform
how about korean,reqalts
chinese food im looking for sea food,inform
okay how about an expensive,reqalts
what about a moderately priced re,inform
thank you good be,thankyou
creative,inform
im looking for a restaurant on the east part of town that serves scandinavia food,inform
could i have the address phone number and area,request
okay what is the addre,request
how about uh gastropub,reqalts
could i have a cheap restaurant,inform
ah thank you goodbye,thankyou
singapore food,inform
im looking for an expensive restaurant that serves european food,inform
yes moderately priced,affirm
british food north part of town,inform
im looking for a restaurant in the center park of town that serves,inform
could i have the area please,request
moderately priced in the south part of town,inform
expensive fish restaurant,inform
any restaurants,inform
prezzo,inform
no no,negate
vegetarian food in the east part of town,inform
what about the phone number,request
uh what about indian,reqalts
i want something in the south,inform
what about bistro food,reqalts
no thai food,negate
i would like gastropub food in the east part of town please,inform
i need a restaurant serving asian oriental in the north part of town,inform
i want a moderately priced restaurant in the north town,inform
im looking for a restaurant in the north part of town and it should serve indo,inform
im looking for a cheap restaurant that sells welsh,inform
id like to find a restaurant,inform
european type food,inform
im looking for a cheap restaurant in the north of,inform
type of food does pizza hut serve,request
i want an expensive irish restaurant,inform
moderately priced in the west,inform
looking for a singaporean restaurant in the center,inform
yea im looking for a restaurant that serves basque food,inform
a chinese restaurant that serves moderately priced food,inform
i want to find a restaurant serving world food,inform
i want a cheap restaurant in the east part of town,inform
im looking for a cheap restaurant and it should be in the east part of town,inform
could i have the address and phone number,request
what area is that in,request
im looking for a restaurant that serves seafood,inform
could you repeat the restaurant name,request
okay can i have the address and post code please,request
how about in the west area,inform
i am looking for a moderate priced restaurant,inform
im looking for a expensive restaurant and it should serve french food,inform
um any type of food,inform
no im looking in the south of the town,negate
im looking for a moderately priced restaurant uh serving halal food,inform
world food,inform
reset,restart
thank you thank you goodbye,thankyou
north part of town please,inform
im looking for a cheap restaurant in the south of town,inform
is it in the east of town,confirm
okay whats the price range,request
im looking for an indian restaurant in the north part of town,inform
yes in the west part of town,affirm
may i get the phone number,request
uh it doesnt matter,inform
i dont care but it needs to be in the west part of town,inform
im looking for corsica food <noise>,inform
im looking for a restaurant that serves turkish food,inform
kind of food do they serve,request
im looking for japanese food,inform
whats a cheap restaurant on the east part of town,inform
any,inform
ok what about indian,inform
uh a restaurant in the south part of town,inform
im looking for a restaurant in any area that servess,inform
how about asian oriental,reqalts
im looking for a moderately,inform
price range,request
moderately priced any foo,inform
what food does it serve,request
doesnt matter thai food,inform
can i get the post code please,request
um do not care,inform
italian food in the west part of town,inform
is there one serving european type food,inform
i want to find a restaurant in the west part of town,inform
help me decide what venues are available in the west part of town serving any ty,inform
i dont give a fuck if hk fusion serves chinese food im looking for thai food,inform
dont care expensive,inform
um kay whats the post code,request
i want an indian food restaurant moderate priced,inform
im looking for a restaurant in the east part of town that serves indian food,inform
any japanese restaurants,inform
unintelligible restaurant in the south part of town,inform
well take that one,ack
may i have the address phone number and price range,request
im looking for a moderately priced in the south,inform
no hungarian food,negate
im looking a cheap restaurant,inform
can i get a phone number please,request
i want the center of town,inform
like to find a restaurant in the east part of town and it should serve indian food,inform
afghan,inform
i want to know the phone number,request
could i have a cheap restaurant in the east part of town,inform
ah yes im looking for persian food and i dont care about the pri,affirm
im looking for a restaurant in any area that serves kor,inform
okay and uh can i get the address,request
is there a thai restaurant in the west part of town,confirm
what type of venue,request
i want one in the north part of town,inform
can we start over,restart
does it serve,request
thank you what is the phone number,request
serving portuguese food,inform
vietnamese anywhere,inform
do you have the address of the lucky star,request
im looking for a restaurant that serves singaporean food,inform
what is the post code,request
im looking for a turkish restaurant,inform
id like a restaurant in the center with russian food,inform
how about an indian type food restaurant,reqalts
what type of food is served,request
im looking for hungarian food in the north of town,inform
doesnt matter as long as it is moderately priced,inform
yes danish food,affirm
lebanese restaurant in the west part of town,inform
restaurant north part of town fast food,inform
any thing,inform
adddress,request
a moderately priced restaurant in the west part of town,inform
where are they located,request
phone number and price range,request
is there any restaurants that serve indian food,reqalts
may i have the phone number and postcode of this ven,request
indian type of food,inform
hi im looking for a restaurant that serves irish food,hello
can i have the address and the postcode,request
im looking for cheap german food,inform
okay can i have the address and phone number,request
it serves turkish food,inform
im looking for bistro food,inform
okay thank you and good bye,bye
welsh food in the north part of town,inform
not,negate
yes can i have restaurants serving,affirm
i would like to find an expensive restaurant serving,inform
i want an indonesian restaurant in the north part of town,inform
okay what about european,reqalts
oriental,inform
the address and post code,request
halo food,inform
im looking for a restaurant in the west part,inform
yes serving cuban food,affirm
id like a restaurant in the center that serves danish food,inform
what do they serve,request
uh could you repeat that,repeat
expensive price restaurant,request
how about russian food,reqalts
ye,affirm
expensive restaurant european food,inform
oh whats the phone number,request
in the inner south,inform
and what is the area,request
area,request
im looking for a restaurant in the center part of town that serves european food,inform
no north,negate
is there a restaurant serving vietnamese food,reqalts
im looking for a restaurant in the south part of town and danish food,inform
indonesian food east part of town,inform
im looking for a restaurant in the center of town that serves romanian food,inform
id like italian food,inform
i want to find a moderately priced restaurant in the east part of town,inform
im looking for a restaurant in the west part of town and it sh,inform
<noise> address and the post code of the venue,request
im looking for moderately priced restaurant that serves,inform
okay is there a chinese restaurant in the north part of town,confirm
id like thai food please,inform
spanish spanish food spanish,inform
what about international type food,inform
theres no such venue how about gastropub type of food,inform
can i have moderately priced restaurant in the west part of town,inform
looking for a restaurant in the north of town,inform
uh phone number,request
i want a restaurant that serves portuguese food,inform
it doesnt matter i need the north part of town,inform
i need a restaurant in the west part of town that serves english food,inform
restaurant in the north part of town that serves hungarian food,inform
can i have the address phone number,request
whats the address to that please,request
uh okay how about indian food in the east part of town,reqalts
uh it does i dont care,inform
im looking for a christmas food in the south part of town,inform
what about in the west area,reqalts
want something in the south side of town thats moderately priced,inform
north american food,inform
i need a restaurant in the center of town that serves spanish food,inform
are there any restaurant serving corsica food,reqalts
yes address,affirm
looking for a restaurant in the east part of town,inform
is that a cheap restaurant,confirm
expensive restaurant thai food,inform
im looking for a cheap restaurant serving belgain food,inform
could i have the address phone number,request
and post code,request
can i have a lebanese restaurant,inform
may i have the address and post code,request
uh can i have the address,request
find cheap restaurant,inform
can you change romanian food to something else,deny
uh any part of town,inform
uh cheap restaurant in the north part of town,inform
yes that serves chinese food,affirm
what about center area,reqalts
north part of town serving gastropub food,inform
i want to find a moderately priced restaurant and it should be in the,inform
okay well thank you good bye,bye
do you have modern european food,inform
yes im looking for a restaurant in the north part of town,affirm
im looking for a restaurant in the south part of town serving korean food,inform
postal code,request
may i get the address and phone number,request
i need a moderately priced restaurant that serves bask food,inform
north part,inform
id like to find a restaurant serving portuguese food,inform
yes could i have,affirm
i want to find the address,request
is there any other restaurants,reqalts
im looking for a restaurant in the south part of town it should serve kosher food,inform
uh afghan food,inform
i want an expensive restaurant serving european food,inform
breath malaysian food,inform
uh okay how about the address,request
phone number to that,request
yes spanish restaurant,affirm
that serves in the moderate food price,inform
im looking for moderately priced restaurant and it should serve halal food,inform
can i have a caribbean food,inform
north,inform
yes please can i have the address and the price range of the restaurant please,affirm
english please,inform
i want to find an expensive restaurant that serves swedish food,inform
whats the phone number talking,request
whats the phone number there,request
uh looking for a restaurant in the west part of town that serves canapes food,inform
im looking an expensive dr expensive restaurant that serves canapes food,inform
portugeuse food,inform
in the south part,inform
i dont care thank you good bye,inform
french food,inform
what about in the center of town,inform
is that the only one with indian food,reqalts
and the postcode,request
how about portuguese food,reqalts
im looking for a russian food,inform
address and phone number,request
hello im looking for an expensive restaurant,hello
i need a restaurant,inform
any type is fine,inform
i want an expensive restaurant that serves polish food,inform
how about oriental type of food,reqalts
can i have a seafood restaurant please,inform
uh yes im looking for a belgian restaurant in new york city,affirm
a restaurant in the south part of town serving italian food,inform
does it serve sea food,confirm
no cuban food cuban food,negate
how about chinese food,reqalts
no im looking for a unintelligible that serves english food,negate
what the phone number,request
how bout i italian food,inform
thank you good bye thank you good bye,bye
yea i want indian food,affirm
im looking for something in the south part of town that serves creative,inform
im looking for a restaurant in any area,inform
african food in any price range,inform
looking for something moderately priced in the north side of town,inform
how about singaporean food,reqalts
im looking for something in the west side,inform
im looking for belgian food,inform
any area expensive price range,inform
ne vietnamese,inform
south <noise>,inform
what is um the address and phone number,request
does it serve fusion food,confirm
what is the phone number and post code,request
is there a modern european,confirm
im looking for a spanish restaurant,inform
im looking for a restaurant in the south part of town that serves christmas food,inform
cut it thank you good bye,bye
address and phone number please,request
a restaurant in the south part of town,inform
how about a castro pub type of food,reqalts
airatarin,inform
moderately priced restaurant in east part,inform
hello and welcome,hello
what about the north part of town,reqalts
oh i need to be in the north,inform
doesnt matter,inform
okay may i have the address and phone number,request
hi im looking for a restaurant in the,hello
thank you <noise>,thankyou
could i have the address phone number and postcode,request
are there any turkish restaurants at all,inform
im looking for a moderately priced restaurant in the south part of,inform
cuban,inform
im looking for an expensive restaurant in the north part of town,inform
ts the phone number,request
greek food in the north part of town,inform
asian,inform
uh okay thank you good bye,thankyou
yea im wondering if theres a steak house restaurant in the north part of,affirm
uh could i have the phone number,request
malaysian,inform
im looking for thai,inform
expensive restaurants,inform
australian food,inform
what is the area of the venue,request
im looking for an expensive restaurant that serves swiss food,inform
okay and uh whats their phone number please,request
it should be in the north part of town,inform
what about chineese,reqalts
im looking for a moderate priced restaurant in the south part of town,inform
i want a different res,reqalts
okay im looking for an expensive restaurant,inform
i want a restaurant that is cheap and,inform
what about korean food,reqalts
cuban food cheap restaurant,inform
im looking for a barbecue restaurant in the east part of town,inform
could i have their phone number as well,request
i need a cheap restaurant that serves indonesian food,inform
im looking for a cheap restaurant in west part of town,inform
uh i want to know the address and phone number,request
im looking for an expensive restaurant that serves french food,inform
im looking for a restaurant in any area it should serve gastropub food,inform
how about a restaurant that serves french food,reqalts
what about vietnamese,inform
offer you the phone number and address,request
indonesian food,inform
british feed,inform
no <noise>,negate
the address please,request
anything elses,reqalts
restaurant in central,inform
yes a moderately priced restaurant,affirm
uh expensive restaurant in the south,inform
yeah im looking for a restaurant in the south part of town that serves international food,affirm
that food <noise>,inform
cheap restaurant that serves,inform
i want asian oriental food,inform
is there an asian oriental restaurant in the north part of town,inform
that serves romanian food,inform
i want african food,inform
is there one in the west area,inform
im looking for an expensive restaurant that serves danish food,inform
im looking for a restaurant in any area that serves japanese,inform
im looking for an expensive restaurant in the south,inform
moderately priced international food,inform
east part,inform
steakhouse,inform
of the restaurant please,inform
is there any other restaurant that serves turkish food,reqalts
im looking for a moderately priced restaurant serve hungarian food,inform
iam looking for a cheap restaurant and it should be in the north part of town,inform
i need a restaurant that serves thai food,inform
yea,affirm
im looking for a restaurant in the center of town that serves mediterranean,inform
im looking for an expensive restaurant that serves,inform
yea id like a moderately priced restaurant in the west,inform
im looking for a restaurant in the west part of town,inform
okay how about thai food,reqalts
catalonia in the east part of town,inform
peking restaurant,inform
any type,inform
whats the post code <noise>,request
i want an expensive restaurant that serves portuguese food,inform
what about north american food,reqalts
okay can i get the address,request
ah im looking for a restaurant in the center serving french food,inform
south part of town south,inform
cheap restaurant west part of town,inform
dont care moderate,inform
im looking for an expensive restaurant in a,inform
address post code,request
any type of area,inform
are there any serves asian oriental,inform
is there a moderately priced restaurant that serves british food,confirm
gastro pub,inform
i need a persian restaurant in the south part of town,inform
addrss,request
i am looking for a restaurant in any area and it should serve barbecue food,inform
on the south part of town,inform
can i get the address and phone number please,request
expnsive,inform
looking for cuban food that is moderately priced,inform
yes iam looking for a cheap restaurant in the south part of town,affirm
restaurant with corsica food,inform
like a restaurant that serves asian oriental,inform
sells english food,inform
i want a french restaurant that serves expensive food,inform
east side,inform
find me a restaurant serving italian food,inform
id like a restaurant in the south part of town that serves,inform
uh address,request
uh the north,inform
im looking for a cheap restaurant that serves irish food,inform
a restaurant in the west that serves italian food,inform
whats the cost,request
can i get a post code,request
<noise> breath whats their phone number,request
the south side,inform
what about indian food in the cheap price range,reqalts
a cheap restauran,inform
im looking for kitalian food in an expensive res,inform
looking for something moderately priced on the east side of town,inform
i need an expensive restaurant serving british food,inform
i want to find a moderately priced restaurant that serves moroccan food,inform
id like a moderately priced restaurant in west of,inform
breath id like a moderately priced restaurant that serves thai food,inform
i need a cheap restaurant serving eritrean food,inform
the south part of town please,inform
alright whats their address,request
i want to find a restaurant in the west part of,inform
id like a moderately priced restaurant in the south part of town,inform
um cheap,inform
in the east part of town that serves spanish food,inform
south town,inform
that serves japanese food,inform
<noise> french food,inform
yes could you recommend me a place that serves british food in a moderate price range,affirm
find restaurant in north part of town,inform
what about australian asian food,reqalts
music im looking for a moderately priced restaurant in the south part of town please,inform
i need lebanese food in the east,inform
i need an expensive restaurant,inform
whats the address of royal spice,request
is there any serving spanish food,inform
im looking for a restaurant in the west part of town and it should be cheap,inform
i would like to find a moderately priced restaurant in the east part of,inform
can i have a cheap restaurant in the south part of town,inform
the east,inform
expensive restaurant asian food,inform
i am looking for,inform
whats your phone number and post code,request
moderately priced food in the north part of town,inform
moderately priced restaurant serves french food,inform
im looking for a moderately priced restaurant that serves traditional food,inform
um doesnt matter if its in the center of the town,inform
okay is that an expensive restaurant,confirm
im looking for a restaurant in the north part of town thats,inform
any price range,inform
may i have the address and type of food,request
it has to serve unusual,inform
do they serve sea food,confirm
what is their address,request
okay address,request
could i have their phone number and address please,request
does it serve christmas food,confirm
area train,request
the restaurant,inform
im looking for a cheap restaurant that serves mediterranean food,inform
uh moroccan food,inform
cheap restaurant,inform
im looking for a expensive restaurant serving mediterranean food,inform
it deosnt matter,inform
how about a gastropub,reqalts
i need an address,request
mediterranean,inform
could i get their phone number please,request
im looking for asian oriental,inform
good thank you good bye,bye
i want to find a moderately priced restaurant on the east p,inform
could i have the address and phone number plea,request
what is the pri what is the telephone number,request
what type of food does the venue serve,request
can i have their address and phone number please,request
food do they serve,request
okay how about the phone number,request
im looking for a cheap restaurant that serves malaysian food,inform
yes it should be in the east part of town,affirm
vegetarian,inform
where is the address and phone number,request
id like a moderately priced restaurant that serves,inform
no im looking for eritrean food,negate
eritrean food <noise>,inform
i want to find a restaurant that serves world food,inform
unintelligible restaurant in west part of town,inform
can you give me the address,request
im looking for international food,inform
thank you and whats the address,request
what type of food,request
do you have the post code,request
catalan food,inform
how bout an indian,inform
is it moderately,confirm
address,request
looking for something cheap on the east part of town,inform
uh yes can i find a restaurant in the east part of town that serves chinese,affirm
uh looking for a restaurant in any area and that needs to serve,inform
in the center part of town,inform
just give me one more,reqalts
in the area,request
can i get the phone number and address,request
cheap restaurant that serves german food,inform
moderately priced restaurant in the south part of town,inform
canapes food,inform
im looking for a restaurant in the north part of town uh tuscan food,inform
korean food price range,inform
cheap restaurant on the east part of town,inform
what about expensive food,inform
well whats the phone number,request
i am looking for a cheap restaurant and it should be in the west part of town,inform
may i have the address phone number and post code,request
and expensive restaurant that serves tuscan food,inform
im looking for an indian restaurant in the,inform
serves british food,inform
italian food,inform
is it in the centre of town,confirm
what kind of food is there,request
<noise> hungarian,inform
i dont care about the price range i need bask food,inform
yes i want the phone number,affirm
and whats their post code,request
what area is that,request
how much,request
may i have the address and phone number and post code,request
how about a restaurant in the west part of town that serves vietnamese,reqalts
i wanted an expensive restaurant,inform
may i have the address phone,request
what is their phone number and type of food,request
breath i want to find an expensive restaurant and it sh,inform
restaurant south part of town,inform
okay um thank you good bye,thankyou
i need a place that serves spanish food,inform
cant repeat,repeat
no french food,negate
can i have the corsica,inform
im looking for swedish food,inform
city centre,inform
so i dont care whats the address,inform
im looking for an italian restaurant,inform
i am looking for sweedish food,inform
i want to find a cheap re,inform
spanish restaurant,inform
i want to find a restaurant in the west part of town that serves english food,inform
i need a special restaurant serving christmas food,request
can i have the address phone number and area,request
expensive restaurant serving world food,inform
no corsica food,negate
i dont care about the price,inform
can you repeat that,repeat
west side,inform
swiss food,inform
im looking for a restaurant that serves italian,inform
india,inform
and what area is that in,request
um in north,inform
can i get the address and price range,request
and what is the post code,request
uh just pick a restaurant,inform
i dont want that,deny
yes the address,affirm
yes cheap restaurant,affirm
okay i dont care about price range,inform
that serves cuban food,inform
south of the town,inform
yes barbecue food,affirm
how about gastropub type of food,reqalts
alright thank you thats it,thankyou
breath i would like port portuguese food,inform
uh i want a restaurant that serves international food,inform
looking for mediterranean food uh west side of town,inform
im looking for a pan asian food in the south of town,inform
i dont care but i want it to be in the east part of town,inform
no unintelligible,negate
im looking for a restaurant in the south part of town serving,inform
okay may i get the address,request
um chinese food,inform
with scottish,inform
i want to find a moderately priced restaurant,inform
uh how about moderately priced,reqalts
no in the south part of town,negate
uh african food,inform
okay fine what about asian food,reqalts
may i have the address please,request
whats its address,request
looking for a restaurant <noise> in the east part of town,inform
kosher,inform
restaurant north part of town,inform
and what area,request
expensive restaurant in the south,inform
is the anything else,reqalts
medium priced,inform
moderately priced restaurant north part of town,inform
can i get the price range,request
restaurant with african food,inform
how about spanish food,reqalts
im looking for a malaysian restaurant in the north part of town,inform
uh mediterranean food,inform
breath may i have the phone number please,request
address phone number and post code,request
how about a restaurant that serves international food,reqalts
ringing i need a moderately priced restaurant,inform
what is the phone numbere,request
moderately priced south of town,inform
find me vietnamese food,inform
i would like european food,inform
the north part of town,inform
i need an expensive restsurant in the east part of town,inform
hi im looking for a cheap restaurant in the south part of town,hello
what is the telephone number,request
i want an expensive restaurant in the south part of town,inform
okay can i get the phone number,request
moderately priced swedish food,inform
im looking for a cheap spanish restaurant,inform
how about one with thai food,reqalts
im looking for a restaurant that serves danish food,inform
um whats the address,request
can i get the address and area of the venue,request
what part of town is chiquito mexican restaurant in,request
um surprise me,inform
im looking for a moderately priced restaurant and it should be in the north of town,inform
serving cuban food,inform
i need to know if there are any restaurants serving turkish food,inform
uh could you repeat the phone number,request
for a moderately priced restaurant,inform
i want a singaporean food restaurant in the center,inform
welsh,inform
how about portuguese,reqalts
find me a restaurant in the north part of town,inform
im looking for a moderately priced restaurant serving spanish food,inform
im looking for a restaurant in the center that serves corsica,inform
hi i need a cheap restaurant in the south part of town,hello
um want to find a moderately priced restaurant in the,inform
portuguese,inform
just fuck every time i do it and this moron says that its indian sucks,inform
okay is there any others,reqalts
okay and price range,request
thai thai,inform
im looking for a expensive restaurant that serves indonesian food,inform
in cheap restaurant,inform
european european,inform
no in any area,negate
european food expensive restaurant,inform
can i have the phone number and type of food that,request
is their korean food,inform
please let me have the address,request
indian food <noise>,inform
looking for something cheap in the north side of town,inform
what price range is it,request
yea whats the address,affirm
im looking for a moderately priced restaurant that serves sea food,inform
lebanse,inform
looking for moderately priced restaurant in the north part of town,inform
uh price range,request
european food any price,inform
find moderately priced brazilian restaurant,inform
uh yes mexican please,affirm
restaurant in the north,inform
yea im looking for a moderately priced restaurant in the south of town,inform
is it serving vietnamese food,confirm
afghan food,inform
no indian restaurant,negate
down town,inform
is there a restaurant that serves modern european,reqalts
is it expensive,confirm
im looking for a restaurant that serves asian oriental food in the cheap price ran,inform
im sorry but what about chinese food,reqalts
what about asian oriental,reqalts
yes that serves british food,affirm
what is their address and price range,request
uh yes im looking for a restaurant in any area that serves thai food,affirm
what type of food does the missing sock serve,request
id like a restaurant that serves turkish food,inform
is it in the east part of town,confirm
moderately priced restaurant that serves thai food,inform
what about gastropub,reqalts
phone number and pri,request
and the post code of the venue,request
okay um,ack
european type of food,inform
what about thai,reqalts
ah it doesnt matter,inform
try calling again in one minuet,repeat
im looking for a restaurant in the east part of town that serves hungarian food,inform
whats the address phone number and area of the venue,request
great whats the address and phone number,request
im looking for a hungarian restaurant,inform
im looking for a cheap restaurant in the east part of town that serves gastropub food,inform
any any type,inform
<noise> east,inform
what about chinese,reqalts
ah any,inform
im looking for traditional food,inform
can i get the phone number,request
can i get post code,request
i dont care about the price range what is the address,inform
okay and whats the post code,request
im trying to find a moderately priced restaurant that serves swedish food,inform
yes i would like portuguese food,affirm
expensive australian restaurant,inform
can i have spanish food in,inform
what about portuguese food,reqalts
east part of town i need an expensive restaurant,inform
uh center,inform
what else is there,reqalts
great whats its address,request
i want to find a restaurant in the north part of town,inform
im looking for pollynasian food,inform
yeah i need to find,affirm
im looking for a cheap restaurant in the south,inform
i would like steakhouse food,inform
uh yes can i get the address,affirm
does it what kind of food does it serve,request
<noise> im looking for a moderately priced restaurant,inform
cheap spanish restaurant,inform
how about ah one that serves asian oriental,reqalts
restaurant south part of town english food,inform
im looking for a restaurant in any area that serves,inform
im looking for a restaurant in the north part,inform
is it moderate,confirm
i am looking for a moderately priced restaurant in the west part of town,inform
whats the address phone number and type of food,request
whats the signature dish,request
an address,request
restaurant center spanish food,inform
id like a restaurant in any area,inform
oh thank you good bye,thankyou
um medium price range,inform
i want a turkish restaurant,inform
im looking for a restaurant in the center of town that serves lebanese food,inform
catalonia food,inform
are there any turkish restaurants,inform
how about persian food,reqalts
um it doesnt matter,inform
find spanish restaurant,inform
it should serve fusion food,inform
whats the address and post code,request
yea the area,affirm
could i have the phone number and type of food,request
uh yes i am looking for an expensive restaurant in the south part of,affirm
oh where is it,request
im looking for a restaurant that serves russian food,inform
looking for a restaurant in the center that sales creative food,inform
im looking for a moderately priced restaurant in the east part,inform
what kind of food does it,request
any expensive,inform
breath is there anything else,reqalts
im looking for a restaurant in the south part of town that serves indian,inform
are there mediterranean restaurants in the center of town,inform
i want to find a expensive restaurant in the south part of town,inform
system irish food,inform
great could you tell me the address and phone number to that place,request
is there an indian restaurant the east of town,inform
find me an expensive portuguese restaurant,inform
i want gastropub,inform
can i have a cheap restaurant in the west part of town,inform
is there anything ele,reqalts
i need the address and phone number,request
breath may i have the phone number and address please,request
how about gastro type,reqalts
can i have mediterranean food,inform
a cheap mexican restaurant,inform
any range is fine,inform
what about a modern europene type of food,reqalts
im looking for a restaurant in the east part of town that serves traditional food,inform
with malaysian food,inform
what is the address and postcode,request
austral asian,inform
what about british,reqalts
no danish,negate
unintelligible bye,bye
yeah can i um,affirm
i would like to find a restaurant in the west part of town,inform
does it serve african,confirm
chineese,inform
im looking for a cheap hungarian restaurant,inform
address and the post code,request
do they serve unintelligible food,confirm
yes spanish food,affirm
uh are there any that serves mediterranean,inform
how about a chinese restaurant,reqalts
a restaurant cheap north part of town,inform
yes i am in the east part of town right now and i am looking for any place that serves indonesian food,affirm
and okay and vietnamese food thank you,inform
looking for a cheap restaurant in the east part of town,inform
im looking for an expensive restaurant serving turkish food,inform
no air tran food,negate
okay start over,restart
may i have its number,request
do you have another option anything else,reqalts
no any area,negate
west part of town serving barbecue food,inform
im looking for a restaurant serving british food then,inform
uh european food,inform
and its in the west part of town,inform
could i or um thank you goodbye,thankyou
im looking for a welsh restaurant in the west part of town,inform
can i have the address and post code,request
expensive restaurant in the east part of town,inform
restaurant that serves can canapes food,inform
looking for a moderately priced restaurant that serves unusual food,inform
id like a restaurant in the south part of town that serves cuban,inform
and it should be in the west part of town,inform
im looking for an indian restaurant,inform
the price range,request
i would like one thats moderately priced,inform
is there any other type of food,reqalts
moderately restaurant,inform
scandinavian,inform
uh yes im looking for an expensive restaurant and it should be in the east part of town,affirm
im looking for korean food,inform
i want a malaysian restaurant,inform
uh the west part of town,inform
moderately priced restaurant that serves indian food,inform
i want to find a restaurant in the north part of town that serves italian food,inform
good food,inform
moderately priced any food,inform
swedish food,inform
how about any part of town,reqalts
barbecue,inform
id like a restaurant in the east part of town that serves,inform
hi i want to serve a cheap restaurant that serves traditional food,hello
serving modern european type of food,inform
and whats the address,request
uh i want a cheap restaurant and it should be in the north part of town,inform
on north,inform
expensive restaurant tuscan food,inform
serving modern european food,inform
i would like to know the phone number,request
thank you bye thank you bye,thankyou
looking for a restaurant in the south part of town that serves australian food,inform
<noise> i am looking for a restaurant,inform
i want a find a restaurant serving mediterranean food,inform
thank you good bye,thankyou
are there any serving european food,inform
okay can you give me another restaurant,ack
im looking for a restaurant in the east part of town serving swiss food,inform
no north part of town,negate
im looking for cuban food,inform
im looking for a restaurant in the north part of town serving french type of food,request
im looking for a romanian restaurant,inform
i need to know the phone number and price of food,request
no thats good because i want um asian oriental,negate
no indian,negate
what is their post code,request
turkish type of food,inform
again,repeat
the west part of town id like a cheap restaurant,inform
<noise> what was their address again please,request
thank you so much good bye,bye
im looking for a moderately prices restaurant,inform
i would like a restaurant that serves thai food,inform
whats the phone whats the phone number,request
is there a thai restaurant,confirm
moderate price,inform
lebanese,inform
and type of food,request
and whats the phone number there,request
north east,inform
im looking for an expensive restaurant and it should be served international food,inform
okay um thatll do it thank you and goodbye,thankyou
is it moderate priced,confirm
what about american food,reqalts
